001.jpg,down,1132.7179,958.07385,-102.60168,1168.5814,925.7823,44.01898,1188.2487,929.20215,44.70937,1208.8188,932.452,44.60363,1109.9613,919.0115,37.787483,1090.4242,915.9452,38.144356,1070.9282,913.749,37.408333,1238.569,969.8226,640.4645,1050.5625,944.9952,602.37244,1169.4138,1018.8148,96.52425,1094.2405,1008.67206,86.31487,1318.2527,1214.2957,604.3078,933.0812,1144.5923,617.49756,1504.657,873.7232,186.06252,856.2901,817.86127,206.64478,1453.2909,517.61615,37.93151,860.3504,458.73438,69.78451,1454.9056,420.9621,-156.26582,866.06696,367.66272,-72.311104,1428.577,428.40204,-44.014618,884.3857,366.20624,-48.891857,1418.2041,464.65256,40.026173,900.0214,402.8119,51.592484,1193.1957,1922.276,-15.391458,932.26385,1880.4507,18.117783,1167.9814,2519.1804,-36.92055,856.51556,2503.2217,12.830652,1176.503,3034.0457,779.12836,839.02814,3000.4822,787.0109,1156.4133,3083.5542,825.78253,868.83234,3041.655,829.22107,1214.6664,3272.7393,160.9112,792.35266,3254.4736,162.62389
002.jpg,down,1141.9486,960.63605,-119.74004,1178.0117,929.607,30.701565,1197.7021,933.1702,31.46738,1218.2598,936.58026,31.295488,1119.0597,922.63196,21.449356,1099.3655,919.51733,21.838148,1079.7325,917.3158,21.24238,1247.7021,974.9477,640.5979,1058.9401,949.3112,590.1144,1178.7892,1021.8299,85.2813,1103.1852,1011.26904,70.998375,1323.2765,1217.3451,623.2382,940.74316,1145.0244,619.76166,1490.1539,860.0988,229.0939,845.6145,802.27936,172.52507,1444.3844,501.5055,48.518574,861.5071,442.73358,-54.528503,1447.3217,409.77332,-147.3549,869.54614,353.5334,-202.69212,1419.2156,412.85547,-43.36084,892.29407,352.0317,-174.4655,1408.9677,446.55087,47.848164,907.3166,388.2287,-71.50836,1193.3231,1924.834,-9.1918545,935.768,1879.6327,11.942709,1163.0559,2523.5305,-19.49317,838.7332,2507.909,-38.30404,1169.347,3037.332,808.54083,832.6728,3003.0835,772.5138,1144.7579,3091.7964,854.46606,870.7828,3044.3093,817.6887,1230.2568,3268.3054,189.05873,766.4788,3254.6804,164.12346
003.jpg,down,1140.2241,956.95795,-156.53432,1174.8691,927.2144,-15.549817,1194.043,930.7013,-15.019212,1214.077,934.0312,-15.22022,1118.0692,920.92896,-13.539565,1099.4052,918.4237,-13.102892,1080.8464,916.72986,-13.728108,1242.8856,972.61835,548.109,1062.0099,949.5244,552.57983,1175.7332,1015.9492,32.57927,1103.291,1006.531,34.659576,1318.1873,1203.6891,463.51675,951.4064,1147.1782,558.7244,1446.0348,832.87683,87.21853,890.24097,817.33374,246.49937,1420.7034,481.78815,-99.42969,869.2225,465.4668,81.238014,1425.6439,392.59277,-310.1082,868.7213,377.6328,-72.79065,1395.0259,391.1584,-212.10129,896.62134,368.57367,-62.033836,1383.914,421.89822,-103.16894,913.2264,400.715,55.530773,1197.1628,1912.7191,-26.834057,945.06195,1871.5502,29.370674,1165.3352,2512.8936,-61.862514,854.0014,2493.2046,-22.990944,1184.2604,3040.1033,617.68896,811.5491,3010.2744,611.124,1163.5657,3092.1365,648.5751,838.74866,3053.4006,636.68164,1238.2657,3269.625,-38.313408,759.8242,3254.989,-36.246067
004.jpg,down,1138.4076,967.09326,-531.1029,1175.9597,936.7423,-383.60648,1195.413,940.7688,-383.08774,1215.701,944.62225,-383.19427,1117.4224,928.7975,-379.0868,1098.4452,925.4687,-378.51547,1079.6348,923.0105,-379.315,1245.3792,982.7425,251.17033,1058.1934,952.90674,269.79208,1172.7439,1025.9379,-314.96698,1099.1742,1013.94336,-308.68097,1317.3425,1210.5634,169.58693,941.09576,1147.875,302.07657,1438.4689,844.7199,-284.62766,877.91,796.5073,-138.45924,1405.9613,502.2607,-571.5935,870.13245,444.83838,-481.22827,1409.9208,412.0539,-824.4973,876.6728,356.18625,-685.77374,1380.5978,409.19162,-728.9563,903.3612,346.34503,-690.14734,1370.6931,439.55316,-578.50757,917.5112,377.9386,-518.6539,1200.4755,1917.9731,-65.7621,942.8161,1883.8728,68.648346,1164.2466,2515.6812,-49.978287,854.97125,2499.5505,90.27683,1188.1946,3049.8757,760.9067,830.4677,3012.5134,878.7275,1169.7855,3106.0532,803.043,863.7586,3058.101,919.59546,1228.6798,3275.4866,46.38617,777.7131,3254.268,188.15341
005.jpg,down,1138.7948,973.1641,-317.44077,1172.869,942.90356,-174.69548,1191.8861,946.55066,-174.04295,1211.7372,950.0362,-174.25502,1115.4972,935.4967,-179.37735,1096.4167,932.2355,-178.8692,1077.4635,929.842,-179.58792,1237.735,985.8112,416.83902,1053.5397,958.5767,390.4827,1171.6993,1030.5934,-116.21206,1099.047,1019.59296,-122.92776,1308.6017,1207.2352,364.25766,938.02325,1148.6892,409.67532,1438.5321,853.54944,22.551281,888.38934,806.14355,72.298965,1401.4368,507.13965,-159.41934,879.53394,438.7895,-54.230858,1402.3358,420.27582,-362.97977,886.0424,347.215,-197.55156,1370.9368,414.24557,-265.7204,907.16327,337.42813,-179.74654,1361.5741,444.62048,-160.03633,920.747,371.77768,-74.849174,1189.0204,1919.1145,-29.678728,934.3562,1883.2441,32.14221,1150.1068,2515.0867,-27.629858,844.2243,2500.2847,-22.428743,1180.915,3051.3228,655.9557,824.8247,3015.2615,643.8679,1163.0872,3105.5708,687.10675,855.85065,3055.7554,673.4983,1230.0461,3281.0146,-14.957604,781.9981,3266.4285,-3.5944784
006.jpg,down,1123.9551,967.77515,-264.6214,1159.8517,935.25824,-136.4396,1179.0573,938.21466,-135.81915,1199.0568,941.0231,-136.04504,1103.3596,929.56995,-126.44085,1084.9796,926.8196,-125.943474,1066.7686,924.8954,-126.64578,1232.1876,976.19293,409.78882,1050.89,954.1847,446.28757,1161.2327,1024.5209,-78.73498,1089.6913,1015.6209,-67.602165,1312.3467,1200.1431,336.90646,942.25214,1144.0304,459.26752,1435.9531,848.51953,-98.739265,881.8494,809.8933,28.228146,1396.1134,497.4085,-364.53265,880.72565,442.84082,-240.6162,1402.7295,412.34045,-591.71844,888.59875,352.05115,-405.14435,1372.0409,410.00232,-492.62253,908.0707,347.35153,-403.37527,1361.3319,441.76083,-365.7024,921.47437,382.71423,-270.9386,1182.098,1917.7363,-54.045124,928.9101,1878.5587,56.73645,1151.4526,2512.7551,-88.65702,835.0119,2501.0466,-43.244686,1174.0546,3052.7366,583.38513,826.1738,3030.228,590.8491,1153.4866,3110.0486,612.9725,860.4531,3076.182,616.75366,1228.8855,3275.9485,-77.229515,774.8137,3273.7798,-47.040226
007.jpg,down,1139.298,959.98444,-489.83423,1171.3407,929.9843,-351.45023,1189.6573,932.716,-350.96353,1208.8118,935.2872,-351.11853,1116.1288,925.6072,-341.2238,1098.1703,923.7947,-340.76202,1080.403,922.821,-341.55344,1237.6616,971.12445,234.26015,1062.3665,953.7876,281.2021,1174.3492,1014.5904,-291.41684,1105.231,1007.76855,-276.90887,1317.618,1192.8732,149.25327,956.5298,1146.3652,319.50735,1424.6665,823.644,-222.98929,902.0693,801.4397,65.51468,1383.7583,484.92004,-497.99164,881.7428,446.92966,-124.31648,1384.7974,399.97192,-750.36914,886.3898,358.32275,-297.9765,1349.9877,393.716,-659.2794,915.01764,343.74182,-303.96603,1340.3025,421.83026,-506.30957,928.06476,374.03778,-158.28575,1195.7946,1905.9296,-69.844536,943.7992,1871.9507,72.33234,1152.5883,2515.644,-60.10481,861.33417,2488.8848,95.46571,1187.6931,3068.3281,610.1763,828.9175,3014.2256,778.0116,1168.3131,3128.2886,636.0318,859.63635,3060.508,807.0179,1243.431,3287.2393,-141.46742,778.1769,3252.0837,68.01408
008.jpg,down,1137.05,963.80994,-411.52573,1168.746,933.5519,-286.67154,1186.8688,936.187,-286.2111,1205.8253,938.6902,-286.40573,1115.1108,929.2963,-274.43738,1097.7854,927.46716,-273.8364,1080.7305,926.41077,-274.51514,1235.544,973.6091,240.27856,1064.5624,956.9717,295.03806,1171.6791,1018.48425,-231.28302,1104.8727,1011.8033,-214.26688,1321.4126,1190.2198,116.2849,954.5595,1148.6403,292.25494,1403.1315,818.252,-271.94766,901.50134,794.9686,-66.3904,1387.4167,475.887,-584.7016,882.6767,446.59195,-353.90582,1395.8246,392.06543,-851.04266,886.62494,359.56354,-549.4675,1365.4592,387.0838,-770.05225,914.05237,349.11942,-566.7285,1353.0757,416.82095,-598.309,926.98376,379.54547,-398.12766,1200.281,1906.9694,-82.844376,945.55817,1874.6173,85.30387,1174.5735,2504.6025,-144.03441,845.0264,2490.3416,16.855957,1193.4174,3067.8318,408.74072,829.2418,3012.3147,620.72906,1173.102,3125.9028,423.6408,861.8644,3054.689,642.1319,1242.9943,3290.716,-313.31384,780.6245,3251.7266,-31.338203
009.jpg,down,1134.6127,952.34,-140.21654,1164.4639,922.19104,-43.99015,1182.2018,923.69293,-43.371323,1200.7856,925.12427,-43.500885,1112.4838,921.4008,-25.196482,1096.136,920.92645,-24.620972,1080.0347,921.2338,-25.055317,1233.1794,960.3386,350.7649,1069.6289,954.8902,430.18375,1171.8185,1005.90247,-5.242539,1107.7665,1003.44775,19.006306,1329.3789,1182.7253,214.79393,963.8442,1150.68,383.785,1394.9349,812.4446,-139.52719,901.9909,775.5502,6.617274,1390.9263,472.07806,-331.41272,891.26996,427.89392,-211.53496,1401.4928,393.4322,-536.55426,895.7572,341.81705,-361.81326,1375.4979,390.34744,-464.35205,919.6949,342.8523,-364.34528,1362.813,418.69525,-340.99002,932.0152,375.10815,-247.06311,1192.8752,1900.4608,-68.17921,938.6254,1869.3213,69.841354,1165.6372,2509.5464,-218.3215,844.3471,2484.7668,-123.06147,1174.4824,3078.1604,172.90497,827.55695,3036.0356,274.82175,1153.1699,3136.1934,177.29456,857.7513,3084.4785,278.1244,1224.4578,3292.6355,-446.5637,782.0928,3270.879,-303.7983
010.jpg,down,1133.3347,960.1553,-274.68555,1163.3895,929.01373,-170.07753,1181.0454,930.58435,-169.48369,1199.5602,932.07526,-169.6038,1111.5115,928.18005,-144.30124,1095.2699,927.6598,-143.73924,1079.2892,927.9037,-144.29588,1233.1497,966.8215,259.18204,1069.3419,960.6626,375.34305,1171.0637,1013.0823,-130.99142,1106.6388,1010.48376,-96.12457,1330.3964,1183.2578,104.79929,966.3339,1153.2932,380.10678,1386.8439,787.994,-277.9223,896.78925,785.4443,55.843227,1371.8491,455.44397,-508.70892,889.2005,434.32584,-248.24728,1381.053,374.64673,-741.4944,894.78705,347.8125,-420.66367,1356.2753,374.6117,-660.5185,923.2149,342.74792,-436.51913,1343.3677,402.90424,-516.1109,936.1004,373.74402,-291.05212,1190.884,1902.3748,-95.97036,936.74866,1867.1333,98.09627,1163.621,2504.1863,-198.02237,848.29224,2478.6846,-17.486422,1175.2234,3055.5703,288.78412,830.0791,3027.0796,420.1777,1157.1041,3109.3594,299.94623,862.5524,3075.44,426.92902,1218.2498,3281.2449,-374.71368,772.06116,3266.781,-204.27687
